COD_MUNICIPIO;(Intercept);as.factor(Ano)2011;as.factor(Ano)2013;SexoFeminino;RaçaPardo;RaçaPreto;RaçaAmarelo;RaçaÍndigena;RaçaAusente;classificacao_NSE2;classificacao_NSE3;classificacao_NSE4;classificacao_NSE5;NSE5_Novo;NSE_Escola
1100015;203,940229641215;3,91382650001275;5,79198764552912;0,219916493246011;1,16403585477522;-12,5591869880925;-2,25762245885515;-1,15920944669516;-9,67424213829504;6,69416634319561;7,62859463179947;14,2102754525501;20,7004315109727;20,9652371557022;33,8341926492095
1100023;196,397002377161;3,91382650001275;5,79198764552912;-1,42438793253228;4,5416519853772;-5,38424989260808;4,19615106355942;1,98840744651465;-2,85933894461602;3,82438985420185;2,74342199652042;6,46007439436224;10,82529859507;11,5831963442938;33,8341926492095
1100031;208,237950956249;3,91382650001275;5,79198764552912;0,514147396422558;1,2907676965244;-10,2728632615806;-4,42171546694106;-0,0535353186440064;-11,6222043441018;5,79004884498283;7,88861889330851;10,9654692238314;16,8563334770755;17,2159513811119;33,8341926492095
1100049;205,01172841196;3,91382650001275;5,79198764552912;-2,16895081935136;0,673416780139618;-12,0530443937884;-2,40992319218484;-3,32365763387927;-7,57618764200253;6,02353994145765;4,711876296718;11,2092251056509;13,5865541814424;14,1686987785756;33,8341926492095
1100056;217,697040889323;3,91382650001275;5,79198764552912;-1,58067126213813;1,7664037123119;-10,0498885951853;-1,05172135451691;-0,756092693311891;-3,55171305213893;5,56608488732261;8,3285758721606;13,9953910849722;18,4564895654676;18,8131663250796;33,8341926492095
1100064;210,49437600484;3,91382650001275;5,79198764552912;0,37646475205221;1,58129370848528;-11,0270775897753;0,0161372259429307;-3,20588892622631;-7,243902770824;8,00529643437471;8,31807840235579;14,7889596364106;21,1713502665499;21,4233840262035;33,8341926492095
1100072;202,598334808612;3,91382650001275;5,79198764552912;-0,0595712882312551;4,07294099369309;-8,16244115323371;-1,93219369782339;0,767933205525706;-9,94813487370777;6,00298726396646;6,98579911442583;10,8846805560196;15,7815121960397;16,1776098933018;33,8341926492095
1100080;194,819675131689;3,91382650001275;5,79198764552912;-1,17451750195493;5,47245599035949;-4,14096860188794;-2,12053760425553;1,03239472479859;-3,31404558850388;6,26801950765961;7,41509423770274;13,0495312044461;18,6219851180203;18,9353356380761;33,8341926492095
1100098;213,655204131557;3,91382650001275;5,79198764552912;-0,810879109201486;0,186629561967741;-15,5557842733563;-5,09441242289541;-6,1349496933517;-11,5879171033623;8,37500292174953;10,2650118412744;17,2020662877604;24,2225990491827;24,3903493099133;33,8341926492095
1100106;198,080998922743;3,91382650001275;5,79198764552912;-2,9826692073717;4,86595294161308;-3,19177639956401;1,7836710696762;0,273978547567326;-2,70983122308259;2,52901572808255;1,69490967445486;3,44381136245302;4,16144576098144;5,6914622822085;33,8341926492095
1100114;199,507120735827;3,91382650001275;5,79198764552912;-0,625285742799962;3,29511606588409;-5,77843216496177;1,19578327709245;4,66720163756685;-2,68630751043116;3,88357328755833;5,43934975293339;5,74459454632468;6,77086493996516;7,9409317787267;33,8341926492095
1100122;206,198833713231;3,91382650001275;5,79198764552912;-1,44489404721513;4,01906310886983;-5,67039657132873;-1,60758563533538;-0,723049844601575;-6,66855420688509;4,41112553456452;9,5400248995569;13,0377771909071;15,712158060022;16,1358971471751;33,8341926492095
1100130;207,591500553041;3,91382650001275;5,79198764552912;-1,82089763982629;3,33511834349768;-6,21903046636312;1,27401597828213;0,942779723753534;-4,82173889823702;4,05844877355644;3,80260735382051;7,21907146444121;11,7475781990587;12,4942885599161;33,8341926492095
1100148;217,081601540493;3,91382650001275;5,79198764552912;-2,00703296909424;-2,52387013422191;-16,6493057989029;-6,12196328831477;-6,25509890371218;-10,0793698572787;8,58322030085209;16,7827422111253;21,5905891311232;32,0634292406991;32,1316357376795;33,8341926492095
1100155;207,296709824998;3,91382650001275;5,79198764552912;-1,67119624000964;1,88685454462251;-8,8082018285964;-2,07602562343625;-0,867366202433875;-3,85545218559444;5,66600926138576;6,0082231762944;9,94598361406594;13,7122871420307;14,2316922133816;33,8341926492095
1100189;211,937517924102;3,91382650001275;5,79198764552912;-0,918301802702128;1,12957751061566;-12,7193927155707;-4,47566110025088;-3,171928796408;-11,4272785157907;8,67151319775648;9,95978048524766;15,3500134711326;20,0392629748531;20,3220173376186;33,8341926492095
1100205;185,965197774712;3,91382650001275;5,79198764552912;-3,00156614895926;4,04238224061547;-5,83610366584153;-0,145422619387491;1,57467955323254;-3,85456816202852;2,67642144250222;1,98030832826307;5,78597658484338;6,9659416303785;8,17210856213112;33,8341926492095
1100254;208,203716893888;3,91382650001275;5,79198764552912;-0,213230297735863;3,09803472524816;-8,53607437064539;-1,8824376548839;0,540200902515465;-9,22877065811549;5,10338855630335;6,8146879956328;10,9499672156349;18,9419323756147;19,250620409478;33,8341926492095
1100262;192,864970450518;3,91382650001275;5,79198764552912;-3,84396132053715;2,01625742709503;-6,16574278226073;-1,51081477105297;1,05899148132148;-6,78044678545526;3,55216369138624;3,82716540562497;6,25554483528488;8,43670664009062;9,54640715928957;33,8341926492095
1100288;202,148385098556;3,91382650001275;5,79198764552912;-0,271567117206989;2,8390131218216;-6,76138212510232;0,486159010732683;2,90265528739519;-6,65740893337492;7,47245089565373;8,25313869478815;10,7944020825605;12,9841302977674;13,5981238572635;33,8341926492095
