COD_MUNICIPIO;(Intercept);as.factor(Ano)2013;as.factor(Ano)2015;SexoFeminino;RaçaPardo;RaçaPreto;RaçaAmarelo;RaçaÍndigena;RaçaAusente;classificacao_NSE2;classificacao_NSE3;classificacao_NSE4;classificacao_NSE5;NSE5_Novo;NSE_Escola
1100015;243,532154308756;-1,14161327424661;5,36496197368414;-3,15041041772547;-2,17921582336193;-6,98242158233596;2,07688469933473;-4,30776172243091;-11,5542367436193;4,2970606929121;5,81998820257977;8,88888666806073;13,1228595331807;13,1392184743132;33,0578193629644
1100023;253,100207704131;-1,14161327424661;5,36496197368414;-10,5415726348839;-0,36048870645399;-6,72994685154133;-2,13362762082363;-5,23127954351874;-10,6564732404998;3,11620209159568;7,54764340198893;4,55913989993443;4,6951746315945;4,88238121449123;33,0578193629644
1100031;243,908069306557;-1,14161327424661;5,36496197368414;-6,92287694451053;1,55422112927758;-2,53955352544815;3,6885575228149;-1,97891515513581;-6,99659179702145;5,39112775101224;7,45640402678345;9,46993714161079;13,2021823443895;13,2131325644155;33,0578193629644
1100049;251,276444803005;-1,14161327424661;5,36496197368414;-7,42103998989474;-1,16501094403123;-9,18086829865224;-0,026558133701959;-8,3515313259884;-9,59830258304053;6,35211696659387;8,1638415153975;11,0169473749641;16,761789097645;16,7793619385898;33,0578193629644
1100056;255,246559155408;-1,14161327424661;5,36496197368414;-4,98095027327692;-5,21570082314169;-12,5941268953977;-5,97497564854318;-10,0493140227209;-12,3039152298199;3,51300997976039;6,42612227192657;7,80773436866751;10,5166645955122;10,5542692633577;33,0578193629644
1100064;248,13794552133;-1,14161327424661;5,36496197368414;-7,05035788865364;-2,6886870788399;-9,24775643812005;1,88123431410603;-4,69747473669302;-12,1535342938724;4,94264717917752;5,38383756193788;10,0677662650315;15,3944416036942;15,4043503144366;33,0578193629644
1100072;265,376767071375;-1,14161327424661;5,36496197368414;-10,1884620942645;-0,448715010849835;-5,46943958476543;1,10641109300911;-2,78304195957028;-8,15053458472704;4,73116800391715;6,50792290479334;9,12104729181625;12,9808076534107;13,0073976416084;33,0578193629644
1100080;244,252911592351;-1,14161327424661;5,36496197368414;-7,35974098372684;-1,66235890522991;-6,37071932111662;0,658042919103637;-2,08333888221006;-7,86541500276004;3,11242169332311;4,59094773896643;5,36597381200355;4,93407209017379;5,11259528800105;33,0578193629644
1100098;268,8296980384;-1,14161327424661;5,36496197368414;-6,57709941903849;-2,77544820797266;-9,25197641378669;-1,04760844842248;-8,56265009242052;-10,0371464727963;3,58739241253508;6,52974596655139;7,29313136129981;8,80611641950972;8,85969684396088;33,0578193629644
1100106;235,031470895585;-1,14161327424661;5,36496197368414;-7,71155586491983;-0,615397632081749;-5,32626954105852;2,38372389142043;-1,63527943679501;-8,16340165026912;3,90463128574992;7,20134331264499;7,16690522951391;9,9522793898485;9,99792004622301;33,0578193629644
1100114;247,508710105907;-1,14161327424661;5,36496197368414;-5,12592997426937;-1,36526090806625;-7,40053408053494;-0,486461875423187;-8,63449149350496;-10,2045183018718;2,51222358516556;3,89974042110416;4,10619036577898;4,8904811332564;5,07033740695731;33,0578193629644
1100122;248,206401807308;-1,14161327424661;5,36496197368414;-7,51166221736017;-3,15199532811204;-8,64552370080387;-3,94155633962008;-7,68980503331583;-14,243535589252;5,61453135588273;8,55531179789323;10,28217884935;11,4887800869012;11,5110328876036;33,0578193629644
1100130;260,380287581826;-1,14161327424661;5,36496197368414;-9,23720611814586;-1,43828766816489;-7,60191007454094;3,0410701448223;-2,97760438868806;-8,118132003908;3,302972949031;6,49274431991109;5,86691405803946;8,48310167126477;8,52789460759473;33,0578193629644
1100148;265,97948392603;-1,14161327424661;5,36496197368414;-7,70801605344935;-1,25725194195672;-3,78188956737926;1,09407536949525;-3,54904740889199;-8,75105037270165;4,67336749701252;7,35555986565674;10,0366915783367;14,4952216130742;14,5136446633794;33,0578193629644
1100155;258,246784479461;-1,14161327424661;5,36496197368414;-9,00922167681952;-2,05009860625024;-8,35097576427481;2,72098421250624;-1,59119495193404;-10,3313754538075;4,08644479070849;7,32040173922729;7,4220209265333;13,4615558404455;13,470526751634;33,0578193629644
