COD_MUNICIPIO;(Intercept);as.factor(Ano)2013;as.factor(Ano)2015;SexoFeminino;RaçaPardo;RaçaPreto;RaçaAmarelo;RaçaÍndigena;RaçaAusente;classificacao_NSE2;classificacao_NSE3;classificacao_NSE4;classificacao_NSE5;NSE5_Novo;NSE_Escola
1100015;183,054963573259;5,0105884880319;16,4624933194011;13,1886831822383;-2,5578893652177;-15,185354462336;-4,14023841114492;1,7293695141836;-14,489822699189;7,96416246591752;11,2132462772815;16,5213231932746;21,908091958379;21,9447004331632;34,3706143975223
1100023;174,730294350343;5,0105884880319;16,4624933194011;12,2916446789797;3,59585178144418;-7,73539857594362;1,47618494785875;0,513159514610439;-6,27388915300764;4,92415986194515;6,59088432978355;9,092666465078;12,6821158620629;12,8481721013338;34,3706143975223
1100031;186,3091803582;5,0105884880319;16,4624933194011;14,1282845668613;-3,61670226642333;-15,6203752654816;-5,60423601710729;-3,19477541164751;-16,8426306775707;7,44070149078405;10,9696277968826;16,4866238904205;23,3382460772098;23,3953165182161;34,3706143975223
1100049;189,752919942296;5,0105884880319;16,4624933194011;12,3493254239353;0,905095810817159;-6,21780645631635;-1,11979818850909;0,226301866973104;-10,5315261908732;5,57224551840149;6,13852874976709;8,28930867166278;8,88459904171464;9,18876890189078;34,3706143975223
1100056;194,9933513413;5,0105884880319;16,4624933194011;13,0057886982433;-1,21201662213166;-10,7107327291138;-4,41471191169427;0,491775521214498;-10,2905203235505;5,64580975482197;6,29150871491596;10,8814635718072;15,4948403206032;15,6088379367195;34,3706143975223
1100064;187,432476960747;5,0105884880319;16,4624933194011;14,4714345101733;-0,951167427910909;-11,5677512827578;-2,36796737774126;0,778507264993024;-12,1947139552223;7,17532697758755;7,90273246690248;14,427336408849;22,4269267970187;22,4635421281929;34,3706143975223
1100072;181,524964280897;5,0105884880319;16,4624933194011;13,525896859372;-1,08436306897116;-11,7460095750566;-1,87547853330189;2,51804269901261;-11,6894296685023;7,05617798114951;9,94581938088282;14,8506422021528;21,4930665898482;21,5373424349914;34,3706143975223
1100080;177,430231832347;5,0105884880319;16,4624933194011;11,3535519726408;4,51377936046856;-3,79075289372616;-2,04727957897657;6,68797147489911;-5,93651838906697;4,19061732977071;6,55799564278068;8,09297150634482;9,26609891302813;9,57184311799796;34,3706143975223
1100098;191,19972357756;5,0105884880319;16,4624933194011;13,4620029864593;1,16345137776381;-9,75195371808749;-3,28727239617164;-6,1800983056329;-10,889929498995;7,03688756122222;8,38889194005305;13,1976126707088;17,7270686254642;17,836523957915;34,3706143975223
1100106;177,144701165877;5,0105884880319;16,4624933194011;9,6561603754104;3,24694277061605;-4,22925401999795;2,21570088353888;0,438121886072221;-5,89966613199339;2,9881385879779;3,03890174696383;5,82486473008461;8,13327395360486;8,43697361992042;34,3706143975223
