COD_MUNICIPIO;(Intercept);as.factor(Ano)2011;as.factor(Ano)2013;SexoFeminino;RaçaPardo;RaçaPreto;RaçaAmarelo;RaçaÍndigena;RaçaAusente;classificacao_NSE2;classificacao_NSE3;classificacao_NSE4;classificacao_NSE5;NSE5_Novo;NSE_Escola
1100015;220,215594570021;0,73378990044646;1,59468748402075;21,3757960369665;-4,75341893003376;-10,5094910906903;-6,34474676825665;-9,05294960844608;-18,8735470548281;3,50149465906864;6,47313794441528;8,63825286278016;13,3918015100792;13,396794346864;30,8225901353746
1100023;228,717845011395;0,73378990044646;1,59468748402075;14,4347179618848;-1,72147260259798;-8,10034924220187;-0,690531101890013;0,155684876327554;-10,1106338976463;3,05046003870862;6,58412096117095;5,68877514305794;6,76830475807108;6,80988957536638;30,8225901353746
1100031;224,514750486797;0,73378990044646;1,59468748402075;14,4460730744478;-0,584730415525187;-5,41863038887203;3,84425437526182;-1,19167673738094;-9,38588561509528;5,20289169686675;7,23192671911824;9,51026039297164;13,7143537073213;13,7173586620589;30,8225901353746
1100049;226,377158183828;0,73378990044646;1,59468748402075;16,6578742016581;-0,275754032669226;-6,12615802692844;2,78905665668229;-8,06573117006412;-10,0839192996035;4,05733266985786;5,64646494046199;11,2904219631127;17,5933188473025;17,5934804471212;30,8225901353746
1100056;233,346084277335;0,73378990044646;1,59468748402075;16,9915881381906;-2,01918387940004;-6,3133757443459;-1,2858738326002;-4,18568559973649;-9,05076958064464;4,21077262808989;6,31418282427989;7,29614756599209;10,2777580343786;10,2954154710291;30,8225901353746
1100064;227,302413733617;0,73378990044646;1,59468748402075;15,5586862100651;-1,63947413442988;-7,84881512111924;3,26223796998023;-6,01312585208628;-9,03522710738233;4,70664350511255;5,96828979163253;10,4580604580176;17,7104222838183;17,7136029598297;30,8225901353746
1100072;246,252141192902;0,73378990044646;1,59468748402075;14,6384044674398;-2,50192494983946;-6,13096377363686;-0,948270859925438;-5,4823827601744;-10,982296341037;5,09371935367162;7,54589907303795;9,9362181933636;16,2166039342511;16,218126997173;30,8225901353746
1100080;218,182416570751;0,73378990044646;1,59468748402075;18,2824421216541;-4,4504368462963;-10,0575808745891;-2,76408140850537;-5,6183739287267;-16,5361930572475;4,68678562619894;7,57263931789891;10,7526097084273;14,3190762882999;14,3202814183418;30,8225901353746
1100098;246,136348612613;0,73378990044646;1,59468748402075;12,3169020102582;-0,493888088663204;-4,92577933621021;0,999729352847156;-4,12474247027688;-8,55907956593836;3,61320732131969;6,75258860794337;7,80482803116501;11,8912416594395;11,9007365899599;30,8225901353746
1100106;220,407139950065;0,73378990044646;1,59468748402075;16,2140951588456;-0,915450336961275;-4,73655398063605;2,38545163151238;-3,52755398622883;-10,4137070125341;5,24878593210568;7,26833696885116;9,36459723823542;13,0062309042639;13,0219734178133;30,8225901353746
1100114;227,618224110218;0,73378990044646;1,59468748402075;18,4464541677262;-3,43531897485629;-5,57786896594462;-1,1159554405713;-5,76038855337335;-13,5311207178454;1,92413301023131;4,43531499643729;3,59357151272106;8,10624711902462;8,13478258337024;30,8225901353746
1100122;224,357778230169;0,73378990044646;1,59468748402075;15,4254158157589;-0,930908833548516;-6,63741263633651;2,27780651796524;-0,0493476699069024;-10,8312209586423;4,87132463190314;7,0190205824172;8,65484686473937;11,6472181996892;11,6519360511779;30,8225901353746
1100130;235,760932450268;0,73378990044646;1,59468748402075;16,4853742158155;-3,18425223787293;-7,17455646064065;1,26273645099924;-2,50462574811083;-9,69844735991838;4,33197331307932;7,61232484342706;10,6095912547072;14,779898758492;14,7812297530898;30,8225901353746
1100148;233,969885882727;0,73378990044646;1,59468748402075;13,9200836414737;0,833609323558033;-2,78366114873332;4,5462931860287;-4,84408784879832;-7,84152639773233;6,12253511104768;8,54670879215378;12,6061028160104;16,8560556129415;16,8572726985253;30,8225901353746
1100155;235,687210415882;0,73378990044646;1,59468748402075;16,2532827111963;-1,80861568209841;-6,97491610852099;1,69304884067632;-4,25304472567332;-12,1030735412915;3,94772709581194;6,36411166994059;6,71313239753684;10,9990975650076;11,0104163415585;30,8225901353746
1100189;227,998524816989;0,73378990044646;1,59468748402075;20,1485859189312;-2,6880291240884;-6,63889150204432;-1,84642292647615;-4,41388741265;-11,4578461647766;4,79653530575482;6,80887197286746;8,32594156135825;11,927001735094;11,9344705332307;30,8225901353746
1100205;220,24787736322;0,73378990044646;1,59468748402075;12,9466610203211;-0,70407479848768;-4,04016898438358;2,28565254651616;-3,59966249148359;-10,345645369888;4,81939010393242;5,41587069616648;6,6760815464957;6,55308757164087;6,58630928186366;30,8225901353746
1100254;238,003673542688;0,73378990044646;1,59468748402075;13,9871472493994;-2,11631446659796;-7,13162811854378;2,65148227805072;-5,61720901921425;-11,2055894657859;5,22295010431803;7,33166328792173;10,0058172378616;14,8143208944478;14,8178145946043;30,8225901353746
1100262;224,365018260073;0,73378990044646;1,59468748402075;18,1293415076068;-2,74314818960118;-8,01749495709523;-0,149472464213861;-4,67620084427716;-14,6112766389565;5,1510502469591;7,86603379428425;10,9052043308328;15,7511643984772;15,7548677749817;30,8225901353746
1100288;230,313148752907;0,73378990044646;1,59468748402075;15,0438486576716;-1,42537484969618;-8,09056243098412;0,152807405116593;-3,95216161328643;-8,74693469970267;5,1348942652789;6,66472325934087;8,64208621284772;13,2464607549534;13,2481592944987;30,8225901353746
1100296;232,423561184061;0,73378990044646;1,59468748402075;14,495043464458;-0,967097474132649;-4,76283680997598;0,732155613530851;-3,25372112094266;-9,52613993577318;5,81522892491704;8,52660624340521;12,5600555898897;18,381683573239;18,3818142412245;30,8225901353746
1100304;233,301052840263;0,73378990044646;1,59468748402075;15,3343340478813;-2,27147141612676;-6,53621803181009;1,95391967684812;-2,06788681675771;-8,75671665953635;4,07947192308914;4,81553401037607;4,63399249081315;3,60927673892878;3,62827748930799;30,8225901353746
1100320;222,469742481465;0,73378990044646;1,59468748402075;18,4609121218705;-2,48911457943437;-8,43354946478238;-0,479828957988682;-5,58464815662829;-12,2373394632523;4,6697053761283;6,74177833563895;9,09168204786238;13,2318911251938;13,2379790463118;30,8225901353746
1100338;229,959277662931;0,73378990044646;1,59468748402075;18,3822219846255;-1,68502937207317;-6,57240748397577;2,52951724668991;-3,66337452433667;-9,21647172685738;5,66717478990408;7,55198505626044;11,7576711124472;18,4228105827129;18,4228932025203;30,8225901353746
1100346;221,636943151944;0,73378990044646;1,59468748402075;19,5923196543558;-3,70179439343343;-8,88581385158341;-1,3171116018406;-3,73663950265871;-16,7324270525214;5,0823173988762;7,39390930335754;11,3354633626811;16,1647343609612;16,165022124152;30,8225901353746
1100379;237,769002403051;0,73378990044646;1,59468748402075;15,1556239058353;-1,46915958756058;-5,91161378229135;0,651238658037888;-3,90439758399486;-10,9417000921597;5,91865536235443;7,74034177621002;10,2959807219502;14,7501557701108;14,7505601418122;30,8225901353746
1100403;219,605608952965;0,73378990044646;1,59468748402075;20,5275182152868;-2,38156068761381;-9,1176573564233;0,720016095195888;-2,3987000635683;-12,7238941873719;5,33539211477863;8,5364124872571;9,54298884862837;15,1453478184872;15,1483754292833;30,8225901353746
1100452;234,124474721375;0,73378990044646;1,59468748402075;15,4642168795523;-3,26696874191187;-5,08459479265324;1,40028635234258;-0,906317353566958;-10,6972849894381;5,16700587848881;5,26787314685038;10,1914490152589;15,1390740089482;15,1412643412881;30,8225901353746
1100502;225,099124059876;0,73378990044646;1,59468748402075;16,3794664981623;-1,68808745288878;-6,63298858729374;0,91731089522465;-2,4987935569114;-9,52979557349737;5,43504904195887;6,85880748478662;9,04936731271213;11,1368410587146;11,1522134702834;30,8225901353746
1100601;228,740311389955;0,73378990044646;1,59468748402075;12,7329785228623;1,44578563514573;-2,96739395242772;3,37607324588413;0,137522771706048;-7,83287594412362;6,09778403395129;6,95265837327873;9,66295021535396;10,6902470065812;10,6994779911286;30,8225901353746
1100700;228,833724813664;0,73378990044646;1,59468748402075;17,0636268090018;-1,43781309870093;-6,63926710170322;1,74086690875799;-3,32634751970699;-8,93572271920712;4,70113569717023;7,11670881214198;9,52546527426415;12,8400730539005;12,8497861416857;30,8225901353746
1100809;235,843457519891;0,73378990044646;1,59468748402075;12,5064148701281;-2,05615400437056;-5,72128994213381;0,660871272465379;-3,27036533348185;-10,532368043458;4,97204041517212;7,05309965152882;9,37173074753948;13,2636544567687;13,2642641468141;30,8225901353746
1100908;229,696824164819;0,73378990044646;1,59468748402075;14,6637440417074;-1,69784652924695;-6,30753757612084;1,5283343009144;-3,09723418278271;-11,025294370756;5,78616179581804;7,73366723370495;11,0439554928192;15,1358413919779;15,1396449866722;30,8225901353746
1100924;220,561228565758;0,73378990044646;1,59468748402075;20,1710940758323;-4,16592223941799;-7,51031941507694;-2,07745108961806;-5,09212526377205;-15,3705577760081;3,97487972752257;6,36514887428147;7,94859706888997;12,7776990768444;12,7788909171725;30,8225901353746
1100940;224,774741766896;0,73378990044646;1,59468748402075;16,1771450178258;-1,95144000490912;-7,14449543259834;1,14289964292631;-2,07431303818522;-11,1955706900565;3,77433592345312;6,40454084463691;7,19606055267338;9,81006584572612;9,81962594648274;30,8225901353746
1101005;222,470764114736;0,73378990044646;1,59468748402075;15,2329271796648;-2,49455348507939;-7,28797295507685;-0,111045336804787;-4,91752473039053;-13,3357962151984;4,47434671913848;7,27367693866028;8,74619590797519;10,5328797221788;10,5358442374943;30,8225901353746
1101104;228,836369991048;0,73378990044646;1,59468748402075;18,4712076071108;-3,98611613132462;-8,56742785890248;-2,69970030284632;-6,2534548299668;-15,121181764354;4,47305815595369;6,95812203972673;8,67411647205739;11,1942990559;11,1968366763078;30,8225901353746
1101203;235,496341438154;0,73378990044646;1,59468748402075;12,1100267933224;2,45575644300233;-1,09336616143774;4,63716872058667;-1,96054303970464;-5,33346297347761;4,9901603856903;7,28626019236119;9,45103871249819;9,99738512128815;10,0076512251785;30,8225901353746
1101302;239,804777912578;0,73378990044646;1,59468748402075;14,8378650658287;-3,86746466088899;-6,92439207348359;-3,81162532739537;-7,53612386900636;-14,3897929469659;4,50105491061158;5,71890821181213;6,89695605261645;6,64309128316586;6,68743657521016;30,8225901353746
