COD_MUNICIPIO;(Intercept);as.factor(Ano)2015;as.factor(Ano)2017;SexoFeminino;RaçaPardo;RaçaPreto;RaçaAmarelo;RaçaÍndigena;RaçaAusente;classificacao_NSE2;classificacao_NSE3;classificacao_NSE4;classificacao_NSE5;NSE5_Novo;NSE_Escola
1100015;234,332059646191;8,13057563755519;14,2716725562671;15,5659696467065;-6,58649610486109;-14,0801271871513;-4,48957780471752;-10,9255209919027;-16,9462611385603;5,8077109419102;9,4822063333139;13,1259186610309;17,7265975937373;17,7271693880259;29,3268009922762
1100023;236,239347042632;8,13057563755519;14,2716725562671;12,5506991893292;-0,51457166725433;-7,84148845399462;-3,0828860752144;-2,60290118325415;-12,8953313903011;5,50326188764879;9,93086100751606;9,6338258804373;10,3408962263907;10,342387013679;29,3268009922762
1100031;229,185847345558;8,13057563755519;14,2716725562671;17,8378015558135;-2,01566236038602;-7,89322674921451;-1,90346447948424;-5,68030937166901;-13,4043230857761;5,19235991898145;8,43522677878002;10,4868329228616;12,6189031106748;12,6209964284327;29,3268009922762
1100049;232,10774933426;8,13057563755519;14,2716725562671;14,9168108084109;-1,72469294803809;-6,53820242382929;2,38050835779896;-8,66704045013139;-12,8536169715358;6,93373347687548;10,6026413815143;13,6284707204529;16,2654566738032;16,2654895024763;29,3268009922762
1100056;235,036776624495;8,13057563755519;14,2716725562671;16,5932509288911;-4,52906247850469;-10,9714328027245;-3,46383943052064;-7,83263058401741;-16,6567399899393;5,92228579163887;9,427506897134;13,5557764919005;18,3106852482747;18,3111192481631;29,3268009922762
1100064;226,407071612754;8,13057563755519;14,2716725562671;14,9210323126847;-2,69813182348895;-9,03073844564492;-0,415533013906183;-4,57462228821641;-13,162092929676;6,51685437103708;9,8004845525585;12,8729048229736;18,7902149169704;18,7903853975003;29,3268009922762
1100072;239,506171970506;8,13057563755519;14,2716725562671;16,0831788735343;-3,11526114851877;-9,20473536877851;-1,17394230282307;-5,31439296191924;-13,9955239029506;5,7208253536886;8,2977724067039;9,88300091487195;12,7534159913157;12,7557814684304;29,3268009922762
1100080;225,540853430756;8,13057563755519;14,2716725562671;15,2682839250969;-3,43470384027696;-10,3032162600142;-3,4127581349187;-4,37332989268782;-13,8291032578082;6,00724239177035;9,22152464667362;12,8420746432792;15,4376982851379;15,4377837684616;29,3268009922762
1100098;244,362832290598;8,13057563755519;14,2716725562671;13,4501530410414;-0,432179011540156;-3,72751494124384;-1,71953845607533;-5,06448713080004;-10,4788934024458;6,1524682772379;8,97329636429124;10,7672021266785;13,410801342168;13,4124242746436;29,3268009922762
1100106;220,85412231871;8,13057563755519;14,2716725562671;14,9268755186394;-2,09123320050463;-5,95549124796665;-0,2942404339693;-3,71086909304433;-14,554459176748;5,4170840500484;8,84565628745122;10,072507014487;13,5312027299564;13,5321418356343;29,3268009922762
1100114;229,007842881067;8,13057563755519;14,2716725562671;17,1063042476323;-1,60493878129532;-9,23743734306198;-2,29506496158487;-6,43343931805185;-14,0378819118089;4,8758474804777;6,94287338563341;7,66410073977692;6,88192643577784;6,90098977832791;29,3268009922762
1100122;227,276630990096;8,13057563755519;14,2716725562671;14,2157147529872;-1,24359514282613;-7,83654506294776;-2,79331178405264;-4,84902699726365;-12,1590247496365;5,62891046801586;7,33769763189951;9,93036491247861;10,251906860517;10,2529588373984;29,3268009922762
1100130;235,357022320207;8,13057563755519;14,2716725562671;17,1160519077676;-4,07672661096781;-9,07172775258067;-2,59391656506836;-8,83251721126229;-14,2860919551268;5,69542396637139;8,67412655108624;12,1843523097388;18,0032319518251;18,003639578567;29,3268009922762
